Ngày,Đóng cửa,Cao nhất,Thấp nhất,Mở cửa,Số lượng,Nhãn dán
2023-11-09,129.62030029296875,131.91930647073386,129.45111100566407,131.33211744076144,23747800,GOOGL
2023-11-10,131.9591064453125,132.16811390496133,128.79424481480643,129.48096408570086,26913300,GOOGL
2023-11-13,131.46148681640625,131.95910772056664,130.62548734210117,131.15296428561638,18324800,GOOGL
2023-11-14,132.9842071533203,135.0543119616439,132.68564675621332,133.55150228019363,32395200,GOOGL
2023-11-15,133.97946166992188,134.38751449955015,132.93446980864985,134.22827214854598,23861500,GOOGL
2023-11-16,136.27845764160156,136.5670862789989,133.6808910221372,134.54674656195866,28013200,GOOGL
2023-11-17,134.66616821289062,135.41259957777135,133.01406314727024,135.35288749837048,37240600,GOOGL
2023-11-20,135.60169982910156,136.0097526255653,132.98420894713303,133.05388316485448,27815500,GOOGL
2023-11-21,136.31826782226562,136.52726009180356,135.31307909148632,135.6414955150459,22635300,GOOGL
2023-11-22,137.83103942871094,138.75660699373168,136.81588856208788,136.81588856208788,17813900,GOOGL
2023-11-24,136.03961181640625,137.47276251978383,135.3429455539826,137.37323225964377,12514300,GOOGL
2023-11-27,135.7609405517578,137.76137114648046,135.35288776014943,135.3827437999076,23436500,GOOGL
2023-11-28,136.54718017578125,136.59694530602604,134.7756508796034,135.43251415198907,18730000,GOOGL
2023-11-29,134.34768676757812,137.63197233173457,134.19839139618142,136.91541225652824,23967200,GOOGL
2023-11-30,131.89939880371094,134.9050333890216,130.65534651348793,134.4074124729324,38988300,GOOGL
2023-12-01,131.2325897216797,131.48140018185381,130.04824950146127,131.2325897216797,31431200,GOOGL
2023-12-04,128.6549072265625,129.41128550101195,127.29142327486284,129.26200531072064,36669900,GOOGL
2023-12-05,130.36672973632812,131.51125173964408,127.63976171874135,128.33642794624606,27384800,GOOGL
2023-12-06,129.40133666992188,131.2126687592651,129.2620034322801,130.814578133484,23576200,GOOGL
2023-12-07,136.27845764160156,137.90070669775926,134.05907259412004,134.39745117448874,56767100,GOOGL
2023-12-08,134.34768676757812,135.7509660671318,133.39224802366363,133.56143729563297,32233900,GOOGL
2023-12-11,132.65576171875,132.70552684181484,130.73495249515162,131.75010329817715,31138000,GOOGL
2023-12-12,131.88943481445312,132.36714658005434,130.635420548748,131.1828065229698,29032800,GOOGL
