Ngày,Đóng cửa,Cao nhất,Thấp nhất,Mở cửa,Số lượng,Nhãn dán
2017-10-10,46.89418411254883,47.15809555535311,46.748578397814406,46.939688719008515,8372700,NKE
2017-10-11,46.439170837402344,46.88509033968078,46.2571662779559,46.76678459882904,9109600,NKE
2017-10-12,46.25715255737305,46.52106047889701,45.82033202402884,46.393655936468875,10658400,NKE
2017-10-13,46.3936767578125,46.47558021063339,45.86585720636732,46.25717331745434,16227900,NKE
2017-10-16,46.748565673828125,46.784967960482305,46.084239564198455,46.22984523930204,9299300,NKE
2017-10-17,47.321903228759766,47.35830552594528,46.75768150844082,46.86688492848323,9492700,NKE
2017-10-18,47.59490203857422,47.68590775959477,47.412894068046405,47.48569864486285,10890300,NKE
2017-10-19,47.949825286865234,48.04992986430457,46.84868187806051,47.01248873723142,12568200,NKE
2017-10-20,48.286537170410156,48.68695197428552,48.04082690274333,48.04082690274333,13020900,NKE
2017-10-23,48.832557678222656,49.09646909220879,48.23193373658982,48.286537175470514,12242600,NKE
2017-10-24,48.614139556884766,49.14196229976409,48.32292820616277,49.05096005448089,14767600,NKE
2017-10-25,49.99739074707031,50.88012702790182,47.93160802556031,48.623237525442576,24804000,NKE
2017-10-26,51.699180603027344,52.099595458113164,50.1794176726863,50.28862109288895,22185100,NKE
2017-10-27,50.9256477355957,51.28966376729471,50.64353860896742,50.7982431659553,12801800,NKE
2017-10-30,50.2977180480957,50.89834200253711,49.906402073223326,50.69813286055205,10169400,NKE
2017-10-31,50.042911529541016,50.30681949131047,49.615193239151644,49.82450122956173,9794800,NKE
2017-11-01,50.115718841552734,50.50703488504995,49.915509664457126,50.43423028555541,7544500,NKE
2017-11-02,50.16120910644531,50.34321709421128,49.67889088965209,50.188512561094065,7250300,NKE
2017-11-03,50.69813537597656,50.70723768552592,50.08841255369935,50.188517129658635,9448200,NKE
2017-11-06,50.998451232910156,51.08035466470393,50.1794169149724,50.31592379180006,9332200,NKE
2017-11-07,50.188514709472656,50.98024549790491,50.07020899163352,50.73453522462998,7774700,NKE
2017-11-08,50.7436408996582,50.75274320999512,49.95191000454449,50.0520145891651,7079400,NKE
2017-11-09,51.080345153808594,51.28055080529406,50.334115568193425,50.5070212380021,10958500,NKE
2017-11-10,51.04395294189453,51.40796896985146,50.61623462977225,50.85284608939849,7535700,NKE
2017-11-13,50.88015365600586,51.04396054583713,50.652644472519604,50.652644472519604,10106100,NKE
2017-11-14,50.943851470947266,51.12585949603802,50.53433428237166,50.6981411578019,5037500,NKE
2017-11-15,51.535377502441406,51.75378435880479,50.1248213607537,50.92565112943864,6610500,NKE
2017-11-16,52.081390380859375,52.1268915132187,51.335160701322025,51.52626754013952,8233300,NKE
2017-11-17,53.865055084228516,54.17446760953188,53.11882548876395,53.27353348717238,15475500,NKE
2017-11-20,53.9196662902832,54.14717543074853,52.76391944013765,53.3554445939531,8480600,NKE
2017-11-21,54.04707336425781,54.0561756743471,53.62845735951816,53.7194596313262,9057800,NKE
2017-11-22,53.75585174560547,54.001561998758916,53.63754603745451,53.85595630853985,8501300,NKE
2017-11-24,53.983375549316406,54.01067553881633,53.61026064958822,53.69216408960243,3400400,NKE
2017-11-27,54.265472412109375,54.329174683454305,53.84685302275398,53.874156475839975,7891600,NKE
2017-11-28,54.2199821472168,54.23817982423499,53.27354325262129,53.473748943448484,8665300,NKE
2017-11-29,54.929805755615234,55.17551603641239,54.35648176708855,54.35648176708855,12022800,NKE
2017-11-30,54.98439407348633,55.703323616256434,54.78418843903485,54.83878839774292,12551200,NKE
2017-12-01,54.673973083496094,55.17615482943136,54.08961588945916,55.1670222890625,10113500,NKE
2017-12-04,54.87482833862305,55.42266566703606,54.75613321138648,55.03005013407166,7513200,NKE
2017-12-05,55.16701126098633,55.51397458172795,54.4639590470457,55.37701785096571,8862900,NKE
2017-12-06,54.52787399291992,55.55962795452835,54.50961239850522,55.1578833265338,7862200,NKE
2017-12-07,55.33137130737305,55.75138107399554,54.46396808612533,54.6557096308405,6113300,NKE
2017-12-08,55.97051239013672,56.03442623736718,55.04832439220907,55.24006593390044,6065200,NKE
2017-12-11,56.527469635009766,56.810519114232974,55.97050321498114,56.03441705173431,9017800,NKE
2017-12-12,56.76486587524414,57.093567611829044,56.290078348002645,56.43616762170227,7358000,NKE
2017-12-13,58.709686279296875,58.855772071533295,56.6279097527603,56.81052221762043,16072600,NKE
2017-12-14,58.91969680786133,59.21187541245322,58.48143238401721,58.828392300067755,13055100,NKE
2017-12-15,59.1570930480957,59.412748451802436,58.57273584931253,59.24839755426421,15659300,NKE
2017-12-18,59.175350189208984,59.42188001450351,58.791867089958814,59.28491977446068,12652000,NKE
2017-12-19,58.654903411865234,59.52231357056853,58.60012210549398,59.485790377625435,8212500,NKE
2017-12-20,58.06142044067383,58.89230396976269,58.05229138345025,58.79186692508542,12468600,NKE
2017-12-21,59.13882064819336,59.330569143329924,57.79662646179925,58.700556286389194,14352300,NKE
2017-12-22,57.787498474121094,58.01576319855698,54.902232496573134,55.8792052385153,20414200,NKE
2017-12-26,58.11620330810547,58.335335504648626,57.34923365411749,57.431409098582044,4563500,NKE
2017-12-27,57.4770622253418,58.070548459481955,57.31271133390766,58.0340287481971,8959700,NKE
2017-12-28,57.4770622253418,57.81489306527041,57.38575423952088,57.5227144767305,3987200,NKE
2017-12-29,57.11183547973633,57.86054352506732,57.11183547973633,57.71445423532087,5222100,NKE
2018-01-02,57.97011947631836,57.97011947631836,57.38575877006041,57.38575877006041,6511000,NKE
2018-01-03,57.96097946166992,58.125330344887026,57.303575928801514,57.96097946166992,6091100,NKE
2018-01-04,57.924461364746094,58.02489841144119,57.111839416821994,57.8879416520745,5780500,NKE
2018-01-05,58.417510986328125,58.709693053644244,57.95185245609467,58.161855595850426,11632300,NKE
2018-01-08,58.937950134277344,59.08403592439371,58.41750339791386,58.572725209857396,11905700,NKE
2018-01-09,58.5179443359375,59.09317592854714,57.95185224935266,58.64577899680724,8771300,NKE
2018-01-10,58.63663864135742,58.645771180078064,57.92445039199608,58.326198502672476,5010600,NKE
2018-01-11,58.700557708740234,58.718815821721805,58.234895717714394,58.463160443460275,5103500,NKE
2018-01-12,59.047515869140625,59.093171599398445,58.727946655595105,58.89229753200229,5135700,NKE
2018-01-16,57.90618896484375,59.67752531312099,57.86053672023767,59.14794952317002,9117000,NKE
2018-01-17,58.26228713989258,58.444899608593346,57.59575458972145,58.13445597367185,7422600,NKE
2018-01-18,58.53620147705078,58.62750596578612,58.01575822856483,58.43576444961613,5656900,NKE
2018-01-19,61.36669158935547,61.39408224345821,59.458401715269645,59.631878179949354,12896100,NKE
2018-01-22,60.61798095703125,61.01972910975635,60.042756346973086,60.764073727508276,8491800,NKE
2018-01-23,61.302764892578125,61.47624828698427,60.66362654384842,60.74579848893415,6412000,NKE
2018-01-24,62.0880012512207,62.2523521214115,61.23885624958262,61.48537907182575,7421800,NKE
2018-01-25,61.8232307434082,62.6723759839301,61.58583342721711,62.20671389304052,5707600,NKE
2018-01-26,62.124515533447266,62.67234936683974,62.01494598033472,62.27060130484553,6290500,NKE
2018-01-29,61.70452880859375,62.21583961875581,61.55843602506897,61.923661017793584,5067300,NKE
2018-01-30,61.47625732421875,62.37105114397829,61.321038983293235,61.63147566514426,6350500,NKE
2018-01-31,62.288883209228516,62.845849730715706,61.604088990949556,61.63147964510679,11036400,NKE
2018-02-01,61.76845169067383,62.06063033435382,60.90104133537288,61.786709808240175,5790500,NKE
2018-02-02,61.375823974609375,61.89626729950978,61.17494989024659,61.375823974609375,9348300,NKE
2018-02-05,58.7918701171875,61.36669629144069,58.7918701171875,60.83712038458674,12549500,NKE
2018-02-06,59.54969787597656,59.732306855139825,56.691822769120854,57.04791515474945,13356700,NKE
2018-02-07,59.92405700683594,61.028857511949205,59.44013687285352,59.48579260726535,8845700,NKE
2018-02-08,57.05705642700195,59.997103934675245,57.02966228949995,59.832753041837435,14121800,NKE
2018-02-09,59.796226501464844,60.3075442317326,57.37662246214567,58.21663499361074,13733300,NKE
2018-02-12,60.243629455566406,61.01059558998988,59.969708998365675,60.207106263533866,9792200,NKE
2018-02-13,60.143192291259766,60.471894052767865,59.74144414584173,60.124927212238994,9538400,NKE
2018-02-14,62.05148696899414,62.11540081846049,59.851018466434965,60.00623681998366,8662600,NKE
2018-02-15,62.35279083251953,62.78192961437108,61.40320877537885,62.44409532595711,7390200,NKE
2018-02-16,62.36192321777344,63.00106163634532,61.85060551682963,61.99669827883824,6842100,NKE
2018-02-20,61.62234878540039,62.0606201621284,61.220607569994186,61.759309026008346,4859100,NKE
2018-02-21,61.22060012817383,62.106261382127165,61.20233504973318,61.777566597145466,5107900,NKE
2018-02-22,61.29365158081055,61.61322782150452,60.937559108236776,61.403221174713146,6515800,NKE
2018-02-23,62.23408889770508,62.23408889770508,61.03797717608792,61.53102974616067,4428500,NKE
2018-02-26,63.59454345703125,63.740629234956984,62.39843175521739,62.44408747924224,6499500,NKE
2018-02-27,62.11539840698242,64.14239036291829,62.11539840698242,63.914125628530684,6843100,NKE
2018-02-28,61.20234298706055,62.36193180540607,61.18408487233837,62.179315827747935,6091800,NKE
2018-03-01,60.554073333740234,61.78670160543105,59.960583583344686,61.39408595203898,7323900,NKE
2018-03-02,60.34342575073242,60.52658709704322,58.80484668538629,59.445925371789045,8380500,NKE
2018-03-05,59.57415008544922,59.97710651493238,58.923911122355776,59.967953337033215,8838400,NKE
2018-03-06,59.7481575012207,59.85805853184817,59.189506156393385,59.72068399035369,6550100,NKE
2018-03-07,58.76821517944336,59.336026553335714,58.51178649031706,59.07959786420941,6457600,NKE
2018-03-08,59.62909698486328,59.75731134678791,59.052132356202456,59.12539271504603,5573000,NKE
2018-03-09,60.71890640258789,60.911227883248614,59.8580328334963,59.99540731601294,5838400,NKE
2018-03-12,61.19513702392578,61.91863619326905,60.737226687923,61.03944918660257,7522700,NKE
2018-03-13,60.599857330322266,61.991908782665256,60.563223661875575,61.63473924925729,5167300,NKE
2018-03-14,60.62732696533203,61.26840564149558,60.14194311691916,61.03945046868518,6463800,NKE
2018-03-15,60.80133819580078,61.00281987597,60.563222847677366,60.89291887210741,5260800,NKE
2018-03-16,60.36174392700195,61.07608293418302,60.36174392700195,60.728066606571666,12860900,NKE
2018-03-19,60.1785774230957,60.755541949337946,59.70235373293412,60.169417259681794,7255600,NKE
2018-03-20,61.17683410644531,61.24094128492022,60.38006747069289,60.389227635377424,6906200,NKE
2018-03-21,60.764705657958984,61.55231206572794,60.728071989323475,61.11272201641746,5805200,NKE
2018-03-22,58.99717330932617,60.58154634217002,58.82317211139488,60.07784211541554,12313300,NKE
2018-03-23,59.18950271606445,61.46074164023611,59.033814838760975,61.08525171445345,17343800,NKE
2018-03-26,60.352577209472656,60.49910486795594,59.51917713349859,59.60160461846007,10796000,NKE
2018-03-27,60.599857330322266,61.94611495031744,59.922151931953024,60.343428638353245,9452500,NKE
2018-03-28,59.93131637573242,61.49736913108652,59.77562152692588,60.984504723365454,7208400,NKE
2018-03-29,60.84714126586914,60.947882121249094,60.08700826151452,60.169428786556956,10748300,NKE
2018-04-02,58.72242736816406,60.48996164587057,57.88902715506395,60.416694310995425,12383900,NKE
2018-04-03,61.08524703979492,61.11272753412109,58.9422296348139,59.04297048586773,8766400,NKE
2018-04-04,62.660457611083984,62.733724952179685,60.380065769956495,60.416699440504345,10275800,NKE
2018-04-05,63.731956481933594,63.905964643514295,62.63297448296224,62.73371531470295,9093300,NKE
2018-04-06,61.86370086669922,63.475540522938864,61.295889427494785,62.742888039327724,9719300,NKE
2018-04-09,61.52483367919922,62.7795105285682,61.497360176692,62.6329758656533,6504500,NKE
2018-04-10,61.35999298095703,62.16591276144939,60.89292242126487,62.101805585582476,10098900,NKE
2018-04-11,61.20429611206055,61.54314528297045,60.920386957458476,60.975340948080515,5185500,NKE
2018-04-12,62.06517791748047,62.27581979407501,61.42410609681675,61.42410609681675,5145300,NKE
2018-04-13,61.58894729614258,62.578035412909344,61.34167876052991,62.385713888064366,4300200,NKE
2018-04-16,61.414947509765625,62.257508050635806,61.414947509765625,62.10181318690912,6484400,NKE
2018-04-17,61.82706069946289,61.973588385928856,61.61641885291817,61.698846353621,5605700,NKE
2018-04-18,60.62732696533203,62.037691668303005,60.59070028638086,61.84537016160115,7384000,NKE
2018-04-19,60.1969108581543,60.71892849190038,59.51919836109807,60.471652935981254,8274300,NKE
2018-04-20,60.52659606933594,60.54491639897726,59.94047128966692,60.21522033701862,10402800,NKE
2018-04-23,61.25008773803711,61.387462244589635,60.398374182000644,60.444168013237366,6338400,NKE
2018-04-24,61.3325309753418,61.82707513354102,61.10357573472138,61.643906748749025,8176100,NKE
2018-04-25,61.057769775390625,61.359992309954606,60.673126724395416,61.21345763119945,5188900,NKE
2018-04-26,62.32159423828125,62.541389224513985,61.03028384645605,61.158498170688205,5355200,NKE
2018-04-27,63.70448303222656,64.10744635951954,62.68792153812446,62.70624186417805,7814900,NKE
2018-04-30,62.63298416137695,63.933448024785,62.63298416137695,63.72281315289291,6484100,NKE
2018-05-01,62.367393493652344,62.468134338058455,61.38746554210401,62.257499472233334,4957800,NKE
2018-05-02,62.5139274597168,62.788669497293014,61.79958837999749,62.312445773199464,5752100,NKE
2018-05-03,61.26840591430664,62.13843277999722,61.0302905771195,62.09264593752568,6155900,NKE
2018-05-04,62.367393493652344,62.578035346635495,61.17683067627889,61.213457358646544,5132900,NKE
2018-05-07,63.503013610839844,63.57628095486452,62.330764055079044,62.330764055079044,5041600,NKE
2018-05-08,62.69709014892578,63.4022760667049,62.45897478824573,63.374795573921816,6534900,NKE
2018-05-09,62.23001480102539,62.70624548572268,61.36914808003152,62.6604516551011,7956300,NKE
2018-05-10,62.20254135131836,62.52307720447405,61.66221048273557,62.404023026775526,4965200,NKE
2018-05-11,62.66960525512695,62.76118591962112,62.193381607463195,62.30327560999346,4145100,NKE
2018-05-14,63.04509735107422,63.090891183637034,62.37655211346739,62.82530232651999,3453800,NKE
2018-05-15,63.64954376220703,63.66785710332865,62.48645445413924,62.55971480578372,5045000,NKE
2018-05-16,65.33464050292969,65.49033532053718,63.75943488582757,63.80522172511231,9693000,NKE
2018-05-17,64.96831512451172,65.57275308276753,64.85841413793948,65.38959175897041,6064700,NKE
2018-05-18,65.31632995605469,65.56359846279912,64.53788378337663,64.80347261634344,5688100,NKE
2018-05-21,65.37126159667969,65.66432386294659,64.75766356842642,65.46284923195199,5480700,NKE
2018-05-22,65.30717468261719,66.11310140497011,65.26138783794751,65.44454919094169,5675300,NKE
2018-05-23,65.33464050292969,65.86581814616251,64.86757701157795,64.97747101558687,6806400,NKE
2018-05-24,66.10393524169922,66.1955159098846,65.31632891842209,65.41706974957314,5613800,NKE
2018-05-25,66.1680679321289,67.30368402743129,65.60025639089781,66.946514392722,5889700,NKE
2018-05-29,64.95001983642578,65.58193852528076,64.5012695291313,65.49951100678871,5857900,NKE
2018-05-30,66.14972686767578,66.20467386932677,64.96831742208153,65.44454107308943,5799900,NKE
2018-05-31,65.75594329833984,66.14058639874008,65.24307884398057,65.93910468315168,7856200,NKE
2018-06-01,66.82125091552734,66.99573814248362,66.2334889783931,66.2334889783931,4085900,NKE
2018-06-04,67.80390167236328,67.84063766147278,66.84878697553657,67.04164566335636,4581900,NKE
2018-06-05,68.00597381591797,68.16209657823532,67.17024548820211,67.60188477775414,4928700,NKE
2018-06-06,68.6488037109375,68.82329789561571,68.13451391189393,68.30900108989914,5318100,NKE
2018-06-07,68.65802001953125,69.71415733266839,68.55699776308568,68.83250727520223,6846300,NKE
2018-06-08,68.78659057617188,68.94271332927889,68.2355645608862,68.67638257044437,5524900,NKE
2018-06-11,68.50186920166016,69.07126656238181,68.45595446709044,68.93350834532467,4902800,NKE
2018-06-12,68.22637176513672,68.52025274339424,68.02432727883307,68.34575850400924,4356500,NKE
2018-06-13,68.06106567382812,68.78658589716193,67.9508576755972,68.2080026647939,4696200,NKE
2018-06-14,68.6029052734375,69.01618000802169,68.28147403987784,68.51106877908836,4636000,NKE
2018-06-15,69.64985656738281,69.65904231879973,68.41923213118052,68.61209087088348,10977300,NKE
2018-06-18,69.43861389160156,69.57637209758722,68.79575160589971,69.1355472397678,4515900,NKE
2018-06-19,68.19883728027344,68.80496387259662,67.63862544120137,68.41924631323852,7562200,NKE
2018-06-20,68.62127685546875,68.79577109960617,67.93249263704261,68.14371587362174,4424900,NKE
2018-06-21,67.90494537353516,68.68556612072165,67.54677812474753,67.68452936914608,5537900,NKE
2018-06-22,67.4365463256836,68.33656050932127,67.23450189629514,67.56511877953565,9404900,NKE
2018-06-25,66.44471740722656,67.37228213338939,66.15083641563817,67.3355461336064,9064100,NKE
2018-06-26,66.63756561279297,67.30798524112798,66.44470689943823,66.58246512517002,7072600,NKE
2018-06-27,65.52635192871094,66.9957571892967,65.34267889864158,66.79371965889119,7624700,NKE
2018-06-28,65.84777069091797,66.2334951912677,65.52633944618955,65.61817594372972,9118500,NKE
2018-06-29,73.17643737792969,74.3886973507866,71.96417740507277,72.33153039826362,31314100,NKE
2018-07-02,71.95498657226562,72.99275923024754,70.73354093399624,72.16621680560378,11867000,NKE
2018-07-03,70.05390930175781,71.53249921442512,69.88860089516545,71.09168146795999,5794900,NKE
2018-07-05,70.30191040039062,71.10089559097173,69.9253716731752,70.36619664568653,6534500,NKE
2018-07-06,70.23760986328125,70.78863571179228,69.86107121268319,70.23760986328125,5916200,NKE
2018-07-09,70.9723129272461,71.06414940640855,70.11822035835422,70.56822401092221,4871400,NKE
2018-07-10,71.2386474609375,71.71620138232485,70.86211577407578,71.11926073225932,6281800,NKE
2018-07-11,71.04579162597656,71.30293659459736,70.55905193441936,70.83456139793812,3656600,NKE
2018-07-12,71.05496978759766,71.7988543683236,70.92639731701969,71.57844541971482,4879200,NKE
2018-07-13,71.06417083740234,71.27540110918402,70.84376181960833,70.89886232238774,2963100,NKE
2018-07-16,71.40396118164062,71.72539240298823,70.99069346943301,71.045793962614,4755100,NKE
2018-07-17,71.14679718017578,71.65190124818048,71.08251095309616,71.18353316803174,4355400,NKE
2018-07-18,70.3386459350586,71.28458221337048,70.0906866820444,71.11008795704606,6101600,NKE
2018-07-19,70.66925048828125,70.86211621479302,69.61312040441247,69.73250713383317,4875100,NKE
2018-07-20,70.67845153808594,70.78865954756662,69.94375249490986,70.08150374841551,5246400,NKE
2018-07-23,70.3386459350586,70.6692629435281,69.91619242571998,70.44885394010706,4198200,NKE
2018-07-24,69.36516571044922,70.79783472817218,69.28251496250789,70.57742572698615,6054000,NKE
2018-07-25,70.86212921142578,70.88049370906074,68.93352764598569,69.0988361514041,5542400,NKE
2018-07-26,71.77130889892578,72.03763960760007,70.54986334052546,70.71517181464486,6706200,NKE
2018-07-27,70.61416625976562,72.01010637243469,70.5223297539344,71.78969035042824,6125700,NKE
2018-07-30,69.76004791259766,70.67842664816109,69.27330830381683,70.60495466771432,7275300,NKE
2018-07-31,70.63253784179688,71.2570288847992,69.94375353729883,70.20089855657656,8265600,NKE
2018-08-01,71.21109771728516,71.68865164203172,70.25598286111737,70.25598286111737,6878300,NKE
2018-08-02,72.23049926757812,72.61621670999173,71.08252568419854,71.42232138060709,5313800,NKE
2018-08-03,72.31314086914062,72.5335568141165,72.03763144793152,72.30396212643866,3762100,NKE
2018-08-06,73.02030181884766,73.08458805587397,72.02845101329238,72.31314620488398,4280600,NKE
2018-08-07,73.95706939697266,74.048905907618,72.79990974414663,73.2223703051332,5418900,NKE
2018-08-08,73.92948150634766,74.4621428062558,73.50702816711215,73.66315085639359,5327100,NKE
2018-08-09,74.62748718261719,75.19687773694707,73.84686635360993,73.92033135609749,4558500,NKE
2018-08-10,74.14075469970703,74.65504480125163,73.73666561610648,74.22340546316507,5036700,NKE
2018-08-13,73.60807037353516,74.52644927524695,73.4794978878295,74.22338255608005,4101200,NKE
2018-08-14,73.598876953125,74.25092506459134,73.1764235431612,73.77337116840269,6079700,NKE
2018-08-15,73.0754165649414,73.341747315069,72.66214881865676,73.0754165649414,5057200,NKE
2018-08-16,73.51622772216797,74.03051762188,73.2866330159859,73.37846949712385,5475800,NKE
2018-08-17,73.24070739746094,73.87439099513578,73.17642116339783,73.50703808334349,9001400,NKE
2018-08-20,75.47238159179688,75.69279057559301,74.34277241232554,74.86624812801341,9345200,NKE
2018-08-21,76.17951965332031,76.29891338315278,75.32542707788673,75.59175777416971,6337000,NKE
2018-08-22,75.89482879638672,76.84994365620024,75.56421184465609,76.31728223322592,4308300,NKE
2018-08-23,76.14280700683594,76.74893350936377,75.61932424524602,75.7019819995355,4156900,NKE
2018-08-24,75.7203369140625,76.11524011826153,75.39890570289468,75.69278666834454,3453000,NKE
2018-08-27,75.90403747558594,76.63873658506323,75.5183199176096,76.26220478037493,4012400,NKE
2018-08-28,75.8397216796875,76.80401519907844,75.74788520260371,76.43666929074327,3788800,NKE
2018-08-29,76.0325927734375,76.31728800079192,75.50911706141555,75.69279004551352,5712400,NKE
2018-08-30,74.75605010986328,76.00504607879533,74.39788286945965,75.83973758271092,7122100,NKE
2018-08-31,75.67667388916016,75.72270874052057,74.80206790476956,74.80206790476956,5177100,NKE
2018-09-04,73.28301239013672,74.54429291999669,72.73062926883082,73.08967864887627,18565800,NKE
2018-09-05,73.57760620117188,73.94586390168847,73.00681343810601,73.32903629208374,12269100,NKE
2018-09-06,74.01952362060547,74.42460080670679,73.43951540643364,73.807773140652,8576900,NKE
2018-09-07,73.92747497558594,74.71922679606563,73.66048824319782,73.66048824319782,6633900,NKE
2018-09-10,75.58464050292969,75.89766216084018,74.77447878210909,74.9309860990969,6965600,NKE
2018-09-11,76.07255554199219,76.9471686171418,75.99890960769345,76.59732057750888,7166800,NKE
2018-09-12,76.41320037841797,76.45002686002654,75.52938589161187,76.1370052783203,5384300,NKE
2018-09-13,76.84589385986328,77.24176971140275,76.52367096301309,76.60652526908927,5382100,NKE
2018-09-14,76.86431884765625,77.18654180848245,76.46844291751728,76.94718019411656,4884400,NKE
2018-09-17,76.65255737304688,77.26938504260285,76.3579525887864,76.86430083027017,4861100,NKE
2018-09-18,78.49385833740234,78.5767126608867,76.63415947239235,76.63415947239235,7277700,NKE
2018-09-19,77.72968292236328,79.03699083452123,77.4442865958312,78.88969199706052,8053100,NKE
2018-09-20,78.59512329101562,79.05544378277152,78.1900390106118,78.33733791552838,6620300,NKE
2018-09-21,78.76082611083984,79.21193815252717,78.26367921790738,79.17511167631748,13852700,NKE
2018-09-24,77.5823974609375,78.49383691410954,77.56398773538793,78.40177423849784,8770400,NKE
2018-09-25,78.06114959716797,78.34654605352904,77.39828696722833,78.12559418486025,10519500,NKE
2018-09-26,77.0576400756836,78.00590609731404,75.4465185099823,76.054144871963,16357100,NKE
2018-09-27,77.83100128173828,78.18084237941444,77.08528422072112,77.12210368453181,6080600,NKE
2018-09-28,77.99669647216797,78.50304474177432,77.56399413476795,77.60082061283737,7452700,NKE
2018-10-01,77.75733947753906,79.03702992965908,77.67448515747097,78.34654916669072,7876400,NKE
2018-10-02,76.20143127441406,77.84017769849378,75.95286136411589,77.64683696123453,8446900,NKE
2018-10-03,75.95287322998047,76.37636719542118,75.26239256425337,75.42810820498518,10046700,NKE
2018-10-04,73.81700134277344,75.93447861533251,73.66969539994702,75.80558240339242,9161100,NKE
2018-10-05,73.76174926757812,74.56270233170841,73.12650481759967,73.73412414128704,7019100,NKE
2018-10-08,73.86302185058594,74.14841827942779,72.80428342007258,73.6880978334596,8058700,NKE
2018-10-09,74.03794860839844,75.02303421173272,73.79858700215784,73.99192077209072,7643400,NKE
2018-10-10,68.99284362792969,73.68811165254485,68.83632930875986,73.33827057661738,12977800,NKE
2018-10-11,68.59697723388672,70.95381643950891,68.03538554443223,68.83633888675249,11532100,NKE
2018-10-12,69.88584899902344,70.76045498073182,68.96520816609582,69.94108520134081,10393800,NKE
2018-10-15,69.03886413574219,70.11601940512033,69.02045440693621,69.75696296603884,5789000,NKE
2018-10-16,71.33126831054688,71.4877755959877,69.34268036400415,69.60045872212633,7744200,NKE
2018-10-17,70.4106216430664,71.62586739361207,69.91347469639778,71.36808203228053,6816900,NKE
2018-10-18,69.6004409790039,71.2668055530904,69.04805792042683,71.25759717866681,7622200,NKE
2018-10-19,68.32078552246094,70.01476905514191,68.25634091667028,69.81222685867552,7301200,NKE
2018-10-22,68.95599365234375,69.24139003748597,68.40361060654881,68.72583346460156,7042500,NKE
2018-10-23,67.52901458740234,68.47727367450628,66.35059525492625,68.30235666429807,11423800,NKE
2018-10-24,66.39662170410156,68.68901549096344,66.24010741888256,67.63948546690946,8333900,NKE
2018-10-25,67.29884338378906,67.6671011212079,66.4978903556301,66.92138429528553,7648000,NKE
2018-10-26,66.35060119628906,66.93981091528788,65.08011905668548,66.2861566027715,8371100,NKE
2018-10-29,66.46107482910156,68.136641137675,65.72455923292132,67.446160400231,9874200,NKE
2018-10-30,68.59697723388672,68.7166580603196,67.03188299195614,67.27125166875679,9470000,NKE
2018-10-31,69.08491516113281,70.2817444837354,68.97443569064274,69.50840926210925,8755500,NKE
2018-11-01,70.69603729248047,70.74206513727417,68.90078277109085,69.25983929451662,6117800,NKE
2018-11-02,70.50267791748047,72.35316096714125,69.70171785006085,71.37728391464756,6995100,NKE
2018-11-05,71.3772964477539,71.59824832365771,70.01475168509135,70.41982895359276,7143300,NKE
2018-11-06,70.49348449707031,71.4233339187255,70.30015072059555,71.20237501081112,6424200,NKE
2018-11-07,71.78238677978516,72.02175542944872,70.4934878513567,70.8341275826497,5403900,NKE
2018-11-08,71.60746002197266,71.95730811764264,71.11031301017886,71.5246056986406,5425000,NKE
2018-11-09,70.30014038085938,71.59824041024663,69.53600674056177,71.54300420335905,4737600,NKE
2018-11-12,69.14012908935547,70.67759768224305,69.03885803004599,70.2909301961155,5204900,NKE
2018-11-13,69.23219299316406,70.21727847695315,68.90076170666188,69.5360061764465,4584600,NKE
2018-11-14,69.23219299316406,71.34046150077359,68.94679656131655,70.26331333160782,7984200,NKE
2018-11-15,68.43124389648438,68.74425844981356,67.10551867313004,68.53251496348689,7858300,NKE
2018-11-16,68.80870819091797,69.5268070660576,67.26203098910432,67.90648392048793,8064200,NKE
2018-11-19,66.76488494873047,68.81791755287895,66.15726551642817,68.76268133828793,6744900,NKE
2018-11-20,65.4759750366211,66.35058097117951,64.00294416420222,64.89596684782833,9053900,NKE
2018-11-21,66.62679290771484,67.11473152274029,66.11122916208402,66.27694482604865,7326100,NKE
2018-11-23,65.816650390625,66.76490988965219,65.74300441830344,66.33221434049385,2582300,NKE
2018-11-26,66.93977355957031,67.20676016198954,66.53468946984046,66.59913402739475,6458300,NKE
2018-11-27,66.36901092529297,66.79251199575027,65.64171066587127,66.54393497509342,5008000,NKE
2018-11-28,68.73505401611328,68.82711670273395,66.56234089698842,66.56234089698842,6167200,NKE
2018-11-29,68.44044494628906,69.00203648848141,67.50139426651918,68.71664004124476,5436700,NKE
2018-11-30,69.36383056640625,69.69624564131604,68.23731359529884,68.49585708805493,7947300,NKE
2018-12-03,71.96774291992188,72.94651671262184,71.03513358181657,71.19210540804548,10211800,NKE
2018-12-04,69.98249816894531,72.39250424795901,69.6316186760005,71.48759486276708,8800400,NKE
2018-12-06,69.75162506103516,69.77932513490919,67.95104276664628,68.67127991126966,9693700,NKE
2018-12-07,67.72019958496094,70.14867605710208,67.28622001860764,69.28993854107577,6133700,NKE
2018-12-10,66.95381927490234,68.06186473671453,65.19940808971536,67.49860629760532,7235000,NKE
2018-12-11,67.93257904052734,68.85595241720695,66.9999699575426,68.20959387144315,7794500,NKE
2018-12-12,68.6251220703125,69.51155983443849,67.87719174787706,68.80979396271249,6950400,NKE
2018-12-13,67.34162902832031,68.87442536118462,67.02767837787106,68.79132512843023,7454800,NKE
